Timestamp,API ID,Method,URL,Status Code,Latency (ms),Error
2026-09-09T20:52:28.809107,1786374210148,GET,http://localhost/api/cicd/status/40665,0,8.92,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.809409,1786374210148,GET,http://localhost/api/cicd/status/40665,0,8.2,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.809700,1786373852673,POST,http://localhost/api/cicd/execute,0,6.37,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.809934,1786374210148,GET,http://localhost/api/cicd/status/40665,0,5.44,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.818105,1786374210148,GET,http://localhost/api/cicd/status/40665,0,1.57,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.890287,1786373852673,POST,http://localhost/api/cicd/execute,0,4.16,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.890665,1786374210148,GET,http://localhost/api/cicd/status/40665,0,3.36,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.890859,1786374210148,GET,http://localhost/api/cicd/status/40665,0,2.46,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.916072,1786373852673,POST,http://localhost/api/cicd/execute,0,8.19,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.916589,1786373852673,POST,http://localhost/api/cicd/execute,0,5.11,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.916986,1786373852673,POST,http://localhost/api/cicd/execute,0,7.92,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.917330,1786374210148,GET,http://localhost/api/cicd/status/40665,0,3.52,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.917679,1786373852673,POST,http://localhost/api/cicd/execute,0,7.3,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.917886,1786373852673,POST,http://localhost/api/cicd/execute,0,5.29,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.919944,1786373852673,POST,http://localhost/api/cicd/execute,0,1.64,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.995564,1786374210148,GET,http://localhost/api/cicd/status/40665,0,5.09,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.995856,1786373852673,POST,http://localhost/api/cicd/execute,0,3.5,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.996282,1786373852673,POST,http://localhost/api/cicd/execute,0,2.7,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:29.025897,1786374210148,GET,http://localhost/api/cicd/status/40665,0,8.45,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
